Transaction ID,Amount ($),Time (Seconds Since Last Transaction),Location,Transaction Type,Device Used,Fraud
TXN14153,7050,2932,Germany,ATM Withdrawal,Laptop,0
TXN14154,4602,446,UK,Online Purchase,Desktop,0
TXN14155,7540,80,India,Online Purchase,Mobile,0
TXN14156,3117,4841,UK,Online Purchase,Mobile,0
TXN14157,312,2746,UK,Bank Transfer,Desktop,0
TXN14158,4543,3689,UK,Online Purchase,Mobile,0
TXN14159,2783,1861,India,Bank Transfer,Mobile,0
TXN14160,7209,931,India,Wire Transfer,Mobile,0
TXN14161,4291,1935,Canada,Online Purchase,Mobile,0
TXN14162,4778,4368,India,Wire Transfer,Laptop,0
TXN14163,1010,2172,India,ATM Withdrawal,Mobile,0
TXN14164,1728,3295,USA,ATM Withdrawal,Laptop,0
TXN14165,7179,4782,Germany,Wire Transfer,ATM Machine,0
TXN14166,7371,4748,USA,ATM Withdrawal,Mobile,0
TXN14167,3840,4393,Canada,Online Purchase,ATM Machine,0
TXN14168,7164,2835,China,Online Purchase,Desktop,0
TXN14169,5030,4717,USA,Bank Transfer,Desktop,0
TXN14170,2892,1655,USA,Wire Transfer,Laptop,0
TXN14171,1008,2929,USA,Wire Transfer,Desktop,0
TXN14172,294,3604,Germany,Bank Transfer,Laptop,0
TXN14173,8622,1673,UK,Online Purchase,ATM Machine,0
TXN14174,2170,4351,China,Wire Transfer,ATM Machine,0
TXN14175,3075,1288,China,Bank Transfer,Mobile,0
TXN14176,1504,2727,Germany,Wire Transfer,ATM Machine,0
TXN14177,4633,4125,Canada,Wire Transfer,Desktop,0
TXN14178,2553,1059,USA,Bank Transfer,Laptop,0
TXN14179,4810,4845,UK,Wire Transfer,Laptop,0
TXN14180,8923,602,India,ATM Withdrawal,Mobile,0
TXN14181,1411,3275,Germany,Bank Transfer,Mobile,0
TXN14182,455,2979,Canada,Bank Transfer,Desktop,0
TXN14183,4532,131,UK,ATM Withdrawal,Laptop,0
TXN14184,3777,111,Canada,Wire Transfer,Mobile,0
TXN14185,2561,2572,Germany,ATM Withdrawal,ATM Machine,0
TXN14186,5656,3360,Germany,Wire Transfer,Desktop,0
TXN14187,3898,2735,India,Online Purchase,ATM Machine,0
TXN14188,4826,831,Canada,ATM Withdrawal,Laptop,0
TXN14189,2741,666,UK,ATM Withdrawal,Mobile,0
TXN14190,7709,1067,Canada,ATM Withdrawal,Desktop,0
TXN14191,2639,4971,Canada,Online Purchase,Desktop,0
TXN14192,7697,3789,USA,Wire Transfer,Mobile,0
TXN14193,1067,1318,Canada,Online Purchase,Mobile,0
TXN14194,6844,285,UK,ATM Withdrawal,Laptop,0
TXN14195,8959,4660,UK,Online Purchase,ATM Machine,0
TXN14196,1805,4115,USA,ATM Withdrawal,ATM Machine,0
TXN14197,9845,3579,India,Bank Transfer,ATM Machine,0
TXN14198,4859,4643,UK,Wire Transfer,Laptop,0
TXN14199,8225,48,Canada,ATM Withdrawal,Mobile,0
TXN14200,9441,1769,Canada,Online Purchase,Desktop,0
TXN14201,4160,4315,USA,Online Purchase,ATM Machine,0
TXN14202,9506,4862,Germany,Online Purchase,Mobile,0
TXN14203,6957,3260,Germany,Wire Transfer,ATM Machine,0
TXN14204,6480,2079,USA,Bank Transfer,Laptop,0
TXN14205,7189,2307,Germany,Wire Transfer,Laptop,0
TXN14206,3722,3416,UK,Bank Transfer,Mobile,0
TXN14207,5468,4404,USA,Online Purchase,Laptop,0
TXN14208,5325,3143,Canada,Wire Transfer,Desktop,1
TXN14209,5391,568,UK,Bank Transfer,Laptop,0
TXN14210,9507,4327,China,Online Purchase,Desktop,0
TXN14211,3184,4066,India,Online Purchase,ATM Machine,0
TXN14212,6397,82,Canada,Wire Transfer,Laptop,0
TXN14213,8983,3006,Canada,Bank Transfer,Desktop,0
TXN14214,6777,217,India,Online Purchase,ATM Machine,1
TXN14215,576,335,India,Online Purchase,ATM Machine,0
TXN14216,4632,559,USA,Online Purchase,ATM Machine,0
TXN14217,4142,2912,China,ATM Withdrawal,ATM Machine,0
TXN14218,8840,874,India,Bank Transfer,Mobile,0
TXN14219,7005,753,UK,Bank Transfer,Desktop,0
TXN14220,4177,3762,Canada,ATM Withdrawal,Mobile,0
TXN14221,2680,594,India,Online Purchase,ATM Machine,0
TXN14222,9374,2752,China,ATM Withdrawal,Laptop,0
TXN14223,9922,1679,UK,ATM Withdrawal,Desktop,0
TXN14224,8306,3898,UK,ATM Withdrawal,Desktop,0
TXN14225,1692,4649,USA,Bank Transfer,ATM Machine,0
TXN14226,9064,1483,USA,Online Purchase,Laptop,0
TXN14227,8500,783,Germany,Online Purchase,Laptop,0
TXN14228,780,2135,China,Bank Transfer,Desktop,0
TXN14229,9664,3587,UK,Bank Transfer,Mobile,0
TXN14230,3864,3795,China,ATM Withdrawal,Laptop,0
TXN14231,3128,4609,India,ATM Withdrawal,Desktop,0
TXN14232,2142,984,Canada,Wire Transfer,Laptop,0
TXN14233,9911,4683,India,Wire Transfer,ATM Machine,0
TXN14234,7235,743,Canada,Bank Transfer,Laptop,0
TXN14235,1000,4545,Germany,ATM Withdrawal,Mobile,0
TXN14236,720,4684,UK,Bank Transfer,Mobile,0
TXN14237,4314,4356,Canada,ATM Withdrawal,Mobile,0
TXN14238,5377,3609,UK,ATM Withdrawal,Desktop,0
TXN14239,48,3272,Canada,Bank Transfer,Laptop,0
TXN14240,1285,2511,Germany,Bank Transfer,Mobile,0
TXN14241,7079,4011,India,Online Purchase,ATM Machine,0
TXN14242,4867,94,UK,Online Purchase,ATM Machine,0
TXN14243,1446,1376,Canada,Wire Transfer,ATM Machine,0
TXN14244,9671,1132,China,Bank Transfer,Desktop,0
TXN14245,2109,2517,UK,Wire Transfer,Mobile,1
TXN14246,8575,4964,Canada,Bank Transfer,Mobile,0
TXN14247,7703,91,Canada,Bank Transfer,Laptop,0
TXN14248,4261,1480,India,Bank Transfer,Desktop,0
TXN14249,4035,955,UK,Online Purchase,ATM Machine,0
TXN14250,9315,2432,UK,Wire Transfer,Laptop,0
TXN14251,6222,23,USA,Bank Transfer,ATM Machine,0
TXN14252,3244,1726,Canada,Wire Transfer,ATM Machine,0
TXN14253,9467,4119,UK,Wire Transfer,Mobile,0
TXN14254,7672,3306,Canada,Online Purchase,Laptop,0
TXN14255,7560,1722,Germany,Online Purchase,Desktop,0
TXN14256,3133,1441,Germany,Bank Transfer,ATM Machine,0
TXN14257,663,4671,China,ATM Withdrawal,Mobile,0
TXN14258,4168,2151,UK,Wire Transfer,Mobile,0
TXN14259,8710,2548,China,Online Purchase,ATM Machine,0
TXN14260,9889,4924,India,Wire Transfer,Mobile,0
TXN14261,5553,3555,Canada,ATM Withdrawal,Mobile,0
TXN14262,9590,189,India,Wire Transfer,ATM Machine,0
TXN14263,2207,460,USA,Bank Transfer,Desktop,0
TXN14264,3921,2237,USA,Wire Transfer,ATM Machine,0
TXN14265,5245,4447,UK,Online Purchase,Laptop,0
TXN14266,4809,581,UK,Bank Transfer,ATM Machine,0
TXN14267,8717,2162,China,Bank Transfer,ATM Machine,0
TXN14268,5370,4716,China,ATM Withdrawal,Desktop,0
TXN14269,8231,1532,UK,Bank Transfer,ATM Machine,0
TXN14270,335,1369,UK,Online Purchase,ATM Machine,0
TXN14271,3776,2435,USA,ATM Withdrawal,Mobile,1
TXN14272,4121,2992,USA,Bank Transfer,ATM Machine,0
TXN14273,8312,2903,USA,ATM Withdrawal,Desktop,0
TXN14274,7025,2531,UK,Wire Transfer,Mobile,0
TXN14275,6866,473,China,Bank Transfer,ATM Machine,0
TXN14276,116,859,Germany,Online Purchase,Mobile,0
TXN14277,2436,2990,Germany,Online Purchase,Laptop,0
TXN14278,4388,2441,China,Bank Transfer,ATM Machine,0
TXN14279,4374,3707,China,Wire Transfer,ATM Machine,0
TXN14280,2541,1713,China,ATM Withdrawal,Mobile,0
TXN14281,6820,516,USA,Online Purchase,ATM Machine,0
TXN14282,5326,2394,India,Online Purchase,ATM Machine,0
TXN14283,5372,1376,UK,ATM Withdrawal,Desktop,0
TXN14284,4703,3670,USA,ATM Withdrawal,ATM Machine,0
TXN14285,9000,2391,Germany,Online Purchase,Desktop,0
TXN14286,5278,3263,UK,ATM Withdrawal,Laptop,0
TXN14287,2021,4639,China,Bank Transfer,Laptop,0
TXN14288,435,2867,Canada,Online Purchase,Mobile,0
TXN14289,3054,1060,Germany,Online Purchase,Mobile,0
TXN14290,6239,757,China,Online Purchase,Mobile,0
TXN14291,1249,3496,Canada,Bank Transfer,Mobile,0
TXN14292,6576,188,China,Online Purchase,ATM Machine,0
TXN14293,3401,2382,China,ATM Withdrawal,Desktop,0
TXN14294,4223,4579,UK,Online Purchase,Mobile,0
TXN14295,4007,2715,Germany,Bank Transfer,Laptop,0
TXN14296,3016,296,Germany,Bank Transfer,ATM Machine,0
TXN14297,7035,3534,China,Wire Transfer,Desktop,0
TXN14298,3049,4141,USA,Online Purchase,Desktop,0
TXN14299,6568,4043,India,Bank Transfer,Mobile,0
TXN14300,8800,2043,Canada,Wire Transfer,Mobile,0
TXN14301,1194,4271,USA,Online Purchase,Desktop,0
TXN14302,2594,3052,UK,Bank Transfer,Laptop,0
TXN14303,8112,1801,Canada,Bank Transfer,Mobile,0
TXN14304,7126,3905,India,Online Purchase,Desktop,0
TXN14305,4393,3782,USA,Online Purchase,ATM Machine,0
TXN14306,3946,2262,Canada,Wire Transfer,Desktop,0
TXN14307,1709,1523,Germany,Online Purchase,Mobile,0
TXN14308,4517,4854,USA,Online Purchase,ATM Machine,0
TXN14309,145,1421,China,ATM Withdrawal,Laptop,0
TXN14310,2035,4593,UK,Online Purchase,Desktop,0
TXN14311,3545,105,USA,Bank Transfer,Desktop,0
TXN14312,4864,3624,Canada,Wire Transfer,Desktop,0
TXN14313,5377,479,USA,Wire Transfer,ATM Machine,0
TXN14314,2900,693,Canada,Wire Transfer,Mobile,0
TXN14315,2767,3039,India,Bank Transfer,Desktop,0
TXN14316,3783,2970,China,Online Purchase,ATM Machine,0
TXN14317,8582,194,India,Bank Transfer,Desktop,0
TXN14318,6662,1490,UK,ATM Withdrawal,Mobile,0
TXN14319,1538,59,UK,Wire Transfer,ATM Machine,0
TXN14320,4581,1887,Canada,Online Purchase,Laptop,0
TXN14321,5059,3610,China,Online Purchase,Desktop,0
TXN14322,858,4574,India,Wire Transfer,Mobile,0
TXN14323,4137,2581,China,ATM Withdrawal,Laptop,0
TXN14324,7361,1969,India,ATM Withdrawal,Mobile,0
TXN14325,5876,4688,Canada,Online Purchase,Laptop,0
TXN14326,5879,4935,Canada,Bank Transfer,Mobile,0
TXN14327,2131,4054,Canada,Wire Transfer,Laptop,0
TXN14328,4691,4645,Germany,Bank Transfer,ATM Machine,0
TXN14329,482,3086,China,Online Purchase,Laptop,0
TXN14330,1797,221,UK,Wire Transfer,Mobile,0
TXN14331,123,876,India,ATM Withdrawal,Desktop,0
TXN14332,9538,3463,Germany,ATM Withdrawal,Laptop,0
TXN14333,6483,2726,UK,ATM Withdrawal,Mobile,1
TXN14334,8540,1197,India,Online Purchase,Desktop,0
TXN14335,2295,2710,Germany,ATM Withdrawal,ATM Machine,0
TXN14336,1206,2732,UK,Wire Transfer,ATM Machine,0
TXN14337,88,336,UK,Wire Transfer,Desktop,0
TXN14338,4569,225,Germany,Wire Transfer,Mobile,0
TXN14339,6027,3942,UK,Wire Transfer,Mobile,0
TXN14340,2662,4284,India,ATM Withdrawal,Laptop,0
TXN14341,4328,1248,India,Wire Transfer,ATM Machine,0
TXN14342,5395,2691,UK,Online Purchase,ATM Machine,0
TXN14343,9458,3958,USA,Wire Transfer,ATM Machine,0
TXN14344,7064,4590,Canada,ATM Withdrawal,ATM Machine,0
TXN14345,837,1887,Germany,ATM Withdrawal,Mobile,0
TXN14346,4933,311,USA,Bank Transfer,ATM Machine,0
TXN14347,3395,2569,India,Wire Transfer,Desktop,0
TXN14348,6066,1605,UK,ATM Withdrawal,Mobile,0
TXN14349,1975,3983,China,Bank Transfer,Desktop,0
TXN14350,2437,369,China,Online Purchase,Desktop,0
TXN14351,2851,3547,Canada,Wire Transfer,Mobile,0
TXN14352,8815,4842,USA,ATM Withdrawal,Desktop,0
TXN14353,8764,998,USA,ATM Withdrawal,Desktop,0
TXN14354,6573,497,USA,Wire Transfer,Laptop,0
TXN14355,5850,964,India,Bank Transfer,ATM Machine,0
TXN14356,7820,2005,Canada,Wire Transfer,Desktop,0
TXN14357,6074,1199,Canada,Online Purchase,Laptop,0
TXN14358,7154,2346,India,Online Purchase,Laptop,0
TXN14359,4362,577,Canada,Wire Transfer,ATM Machine,0
TXN14360,194,3161,UK,Bank Transfer,Laptop,1
TXN14361,5819,54,India,Online Purchase,Laptop,0
TXN14362,4075,3433,UK,Wire Transfer,Desktop,0
TXN14363,7191,229,UK,Bank Transfer,ATM Machine,0
TXN14364,8447,779,USA,Bank Transfer,ATM Machine,0
TXN14365,7514,3831,China,ATM Withdrawal,Desktop,0
TXN14366,7436,985,USA,Online Purchase,Mobile,0
TXN14367,9067,4469,India,Wire Transfer,Laptop,0
TXN14368,2097,469,Germany,Online Purchase,Desktop,0
TXN14369,610,2468,India,Bank Transfer,Laptop,0
TXN14370,7814,1850,China,ATM Withdrawal,ATM Machine,0
TXN14371,5547,532,India,Online Purchase,ATM Machine,0
TXN14372,3043,3036,China,Wire Transfer,Laptop,0
TXN14373,2066,562,Germany,Online Purchase,ATM Machine,0
TXN14374,8734,90,Germany,Bank Transfer,ATM Machine,0
TXN14375,5094,1407,Canada,ATM Withdrawal,Mobile,0
TXN14376,2052,4465,UK,Online Purchase,ATM Machine,0
TXN14377,7970,3146,India,Bank Transfer,ATM Machine,0
TXN14378,367,1293,UK,Bank Transfer,Laptop,0
TXN14379,387,4111,USA,ATM Withdrawal,Desktop,0
TXN14380,4498,3782,USA,Bank Transfer,ATM Machine,0
TXN14381,4807,4068,USA,Online Purchase,ATM Machine,0
TXN14382,3317,3506,Canada,Wire Transfer,Desktop,0
TXN14383,2606,2392,USA,ATM Withdrawal,Desktop,0
TXN14384,793,1219,USA,Bank Transfer,Desktop,0
TXN14385,5934,1946,India,Online Purchase,Laptop,0
TXN14386,2389,2253,UK,ATM Withdrawal,ATM Machine,0
TXN14387,7841,3892,UK,Bank Transfer,ATM Machine,0
TXN14388,9184,1675,China,Online Purchase,Desktop,0
TXN14389,9244,776,USA,Bank Transfer,Mobile,0
TXN14390,5277,4782,Germany,Online Purchase,Laptop,0
TXN14391,7648,3568,China,Bank Transfer,Desktop,0
TXN14392,2548,2766,China,ATM Withdrawal,Desktop,0
TXN14393,871,225,India,ATM Withdrawal,ATM Machine,0
TXN14394,1886,64,China,ATM Withdrawal,Mobile,0
TXN14395,3536,1788,Germany,Bank Transfer,Laptop,0
TXN14396,9887,3851,UK,Bank Transfer,Mobile,0
TXN14397,1632,1376,China,ATM Withdrawal,Mobile,0
TXN14398,5528,3535,India,ATM Withdrawal,ATM Machine,0
TXN14399,2667,3916,USA,Wire Transfer,Desktop,1
TXN14400,1942,4453,Germany,Online Purchase,Desktop,1
TXN14401,8709,93,USA,Wire Transfer,Mobile,0
TXN14402,3488,2743,Canada,Online Purchase,Laptop,0
TXN14403,2666,1678,China,Bank Transfer,Laptop,0
TXN14404,9323,3667,UK,Online Purchase,ATM Machine,0
TXN14405,299,3865,India,Online Purchase,Laptop,0
TXN14406,7021,2482,Germany,Bank Transfer,ATM Machine,0
TXN14407,5868,4937,UK,Bank Transfer,Mobile,0
TXN14408,7333,1402,Germany,Bank Transfer,Laptop,0
TXN14409,2839,1607,India,ATM Withdrawal,Desktop,1
TXN14410,5972,3957,India,ATM Withdrawal,Mobile,0
TXN14411,4822,3410,China,Online Purchase,ATM Machine,0
TXN14412,7274,3072,Germany,Bank Transfer,Mobile,0
TXN14413,9602,898,Canada,ATM Withdrawal,Mobile,0
TXN14414,8768,2932,Canada,Bank Transfer,ATM Machine,0
TXN14415,1483,4588,China,Online Purchase,Laptop,0
TXN14416,1997,3714,Germany,ATM Withdrawal,Laptop,0
TXN14417,7683,3132,Germany,ATM Withdrawal,Desktop,0
TXN14418,3270,1533,USA,Wire Transfer,Laptop,0
TXN14419,7500,1978,China,Online Purchase,ATM Machine,0
TXN14420,6749,1799,Germany,ATM Withdrawal,ATM Machine,0
TXN14421,3261,1352,Germany,Online Purchase,ATM Machine,0
TXN14422,5915,1839,India,Online Purchase,Laptop,0
TXN14423,5310,2561,USA,Bank Transfer,ATM Machine,0
TXN14424,5064,2992,Canada,Online Purchase,Laptop,0
TXN14425,1726,1664,Canada,Wire Transfer,ATM Machine,0
TXN14426,9214,2398,India,ATM Withdrawal,ATM Machine,0
TXN14427,1320,3204,China,Online Purchase,Laptop,0
TXN14428,627,4642,Canada,Online Purchase,Desktop,0
TXN14429,4267,599,China,Bank Transfer,Desktop,0
TXN14430,6109,2045,Germany,Bank Transfer,Desktop,0
TXN14431,478,259,UK,Wire Transfer,Laptop,0
TXN14432,5915,4572,India,Online Purchase,ATM Machine,0
TXN14433,1149,1906,China,Online Purchase,Laptop,0
TXN14434,9638,3020,Germany,Online Purchase,Mobile,0
TXN14435,8738,388,Germany,Online Purchase,Mobile,0
TXN14436,961,3870,India,ATM Withdrawal,Laptop,0
TXN14437,8022,1862,Canada,Online Purchase,Mobile,0
TXN14438,3016,3633,Germany,Online Purchase,Desktop,0
TXN14439,6085,798,USA,ATM Withdrawal,Desktop,0
TXN14440,7900,2504,Canada,Bank Transfer,Desktop,0
TXN14441,5962,4021,UK,Wire Transfer,Mobile,0
TXN14442,7087,1926,India,Online Purchase,Desktop,0
TXN14443,9052,3955,India,ATM Withdrawal,Desktop,0
TXN14444,1981,1628,India,Online Purchase,Desktop,0
TXN14445,1201,4313,Germany,Bank Transfer,Laptop,0
TXN14446,3930,789,Germany,ATM Withdrawal,ATM Machine,0
TXN14447,7775,2057,India,ATM Withdrawal,ATM Machine,0
TXN14448,6203,1064,India,ATM Withdrawal,Laptop,0
TXN14449,3056,4469,USA,Online Purchase,Desktop,0
TXN14450,314,1448,China,Bank Transfer,Desktop,1
TXN14451,6349,515,Canada,Wire Transfer,Laptop,0
TXN14452,8053,4460,Canada,ATM Withdrawal,Laptop,0
TXN14453,4918,1914,USA,Online Purchase,Mobile,0
TXN14454,2814,1952,India,Wire Transfer,Laptop,0
TXN14455,3946,774,Germany,ATM Withdrawal,Desktop,0
TXN14456,722,329,Germany,Online Purchase,Laptop,0
TXN14457,6858,794,India,Wire Transfer,Desktop,0
TXN14458,9883,962,China,Wire Transfer,Mobile,0
TXN14459,9535,4693,UK,ATM Withdrawal,Laptop,0
TXN14460,8376,1411,UK,Online Purchase,Mobile,0
TXN14461,3215,1138,USA,Wire Transfer,Desktop,0
TXN14462,5195,4667,Canada,Bank Transfer,Desktop,0
TXN14463,9618,1569,China,Bank Transfer,Desktop,0
TXN14464,6516,4473,UK,Wire Transfer,Desktop,0
TXN14465,1782,3275,China,ATM Withdrawal,Mobile,0
TXN14466,1084,3274,Germany,ATM Withdrawal,Laptop,0
TXN14467,5457,3470,Germany,ATM Withdrawal,Laptop,0
TXN14468,8793,1964,China,Wire Transfer,Desktop,0
TXN14469,5274,2166,India,ATM Withdrawal,Desktop,0
TXN14470,7332,4637,UK,ATM Withdrawal,Mobile,0
TXN14471,6661,3573,UK,Bank Transfer,Mobile,0
TXN14472,2420,1876,Germany,Online Purchase,Desktop,0
TXN14473,9049,1237,Canada,Bank Transfer,Desktop,0
TXN14474,6451,2747,USA,Wire Transfer,Laptop,0
TXN14475,8695,4209,UK,Bank Transfer,Laptop,0
TXN14476,8747,4469,Germany,Online Purchase,Laptop,0
TXN14477,9742,2347,Germany,Bank Transfer,Desktop,0
TXN14478,9085,1043,China,ATM Withdrawal,ATM Machine,0
TXN14479,3966,4872,China,Online Purchase,Mobile,0
TXN14480,6563,4767,Canada,Wire Transfer,Mobile,0
TXN14481,6879,4107,China,Bank Transfer,Mobile,0
TXN14482,7541,8,USA,Bank Transfer,Desktop,0
TXN14483,3104,3697,UK,ATM Withdrawal,Desktop,0
TXN14484,2375,3732,USA,Online Purchase,Mobile,0
TXN14485,6678,1574,USA,ATM Withdrawal,Mobile,0
TXN14486,5010,461,China,Bank Transfer,Mobile,0
TXN14487,7930,3307,Canada,Bank Transfer,Desktop,0
TXN14488,3357,2303,Germany,Online Purchase,ATM Machine,0
TXN14489,3685,2634,India,Bank Transfer,ATM Machine,0
TXN14490,962,1352,Germany,Online Purchase,ATM Machine,0
TXN14491,3310,362,Germany,Wire Transfer,Laptop,0
TXN14492,3189,788,Germany,Bank Transfer,Laptop,0
TXN14493,3257,209,Germany,Online Purchase,Desktop,0
TXN14494,4425,267,USA,Online Purchase,ATM Machine,0
TXN14495,3367,4752,China,ATM Withdrawal,ATM Machine,0
TXN14496,6482,554,China,Bank Transfer,Laptop,1
TXN14497,6006,1588,Germany,ATM Withdrawal,ATM Machine,0
TXN14498,4858,4517,India,Online Purchase,Mobile,0
TXN14499,5485,1119,UK,Wire Transfer,Laptop,0
TXN14500,1047,1514,Germany,Wire Transfer,Mobile,0
TXN14501,8272,1927,Germany,Bank Transfer,ATM Machine,0
TXN14502,7018,3404,India,Wire Transfer,Desktop,0
TXN14503,5941,3062,USA,Bank Transfer,ATM Machine,1
TXN14504,5652,221,Germany,Bank Transfer,Desktop,0
TXN14505,115,2345,India,Online Purchase,Mobile,0
TXN14506,779,1972,USA,Online Purchase,Mobile,0
TXN14507,2950,4439,USA,Online Purchase,ATM Machine,0
TXN14508,7909,4689,Canada,ATM Withdrawal,Laptop,0
TXN14509,6624,4065,Canada,Online Purchase,Mobile,0
TXN14510,5815,1985,Canada,Bank Transfer,Desktop,0
TXN14511,4365,892,Germany,Online Purchase,Desktop,0
TXN14512,943,4803,USA,ATM Withdrawal,Laptop,0
TXN14513,8776,3527,Germany,Online Purchase,ATM Machine,0
TXN14514,5670,1206,Germany,Wire Transfer,Mobile,0
TXN14515,5916,4853,China,Bank Transfer,ATM Machine,0
TXN14516,6060,1219,UK,Wire Transfer,Mobile,0
TXN14517,8271,1856,UK,Wire Transfer,ATM Machine,0
TXN14518,4484,2000,China,ATM Withdrawal,Laptop,0
TXN14519,9504,2436,Germany,Wire Transfer,Desktop,0
TXN14520,264,2975,India,Online Purchase,ATM Machine,0
TXN14521,9909,3099,USA,Bank Transfer,ATM Machine,0
TXN14522,7097,3387,China,Wire Transfer,Mobile,0
TXN14523,4797,4544,Canada,Wire Transfer,ATM Machine,0
TXN14524,7872,1817,China,Bank Transfer,ATM Machine,0
TXN14525,9035,1778,China,Online Purchase,Laptop,0
TXN14526,6366,2505,China,Wire Transfer,ATM Machine,0
TXN14527,3752,2940,UK,Bank Transfer,Laptop,0
TXN14528,2045,839,Germany,Online Purchase,Laptop,0
TXN14529,1977,2702,China,Online Purchase,Laptop,0
TXN14530,8301,4760,China,Online Purchase,Mobile,0
TXN14531,1862,4861,China,ATM Withdrawal,Laptop,0
TXN14532,3193,3139,India,Online Purchase,Mobile,0
TXN14533,6628,176,India,Online Purchase,Desktop,0
TXN14534,8313,4606,USA,Bank Transfer,Laptop,0
TXN14535,192,3687,Germany,ATM Withdrawal,ATM Machine,0
TXN14536,6750,3163,China,Online Purchase,Laptop,0
TXN14537,174,2753,USA,Wire Transfer,Desktop,0
TXN14538,6968,1190,Canada,ATM Withdrawal,Laptop,0
TXN14539,2147,4698,USA,Bank Transfer,Mobile,0
TXN14540,464,838,Canada,ATM Withdrawal,Desktop,0
TXN14541,2295,3899,Canada,Wire Transfer,Desktop,0
TXN14542,7856,3852,Germany,ATM Withdrawal,Mobile,0
TXN14543,4832,2734,India,Wire Transfer,Mobile,0
TXN14544,551,3811,Germany,Online Purchase,ATM Machine,0
TXN14545,6043,2654,USA,Online Purchase,Desktop,0
TXN14546,2675,3251,Canada,ATM Withdrawal,Laptop,0
TXN14547,7159,3350,Germany,ATM Withdrawal,Mobile,0
TXN14548,5808,3311,India,Bank Transfer,ATM Machine,0
TXN14549,5795,4681,USA,Bank Transfer,Mobile,0
TXN14550,4624,2387,Germany,Wire Transfer,Mobile,0
TXN14551,4302,374,China,Online Purchase,ATM Machine,0
TXN14552,6199,4676,China,ATM Withdrawal,Desktop,0
TXN14553,6683,4613,Germany,Online Purchase,Laptop,0
TXN14554,1698,1262,Germany,ATM Withdrawal,Mobile,0
TXN14555,5105,121,Canada,Wire Transfer,Desktop,0
TXN14556,7593,3846,Canada,Online Purchase,ATM Machine,0
TXN14557,7834,2885,India,Bank Transfer,ATM Machine,0
TXN14558,1647,2618,USA,Wire Transfer,ATM Machine,0
TXN14559,5976,4139,Germany,Online Purchase,Desktop,0
TXN14560,4680,3269,USA,Wire Transfer,Laptop,0
TXN14561,5213,2043,China,ATM Withdrawal,Desktop,0
TXN14562,5144,2120,USA,Online Purchase,Desktop,0
TXN14563,1900,491,UK,Online Purchase,ATM Machine,0
TXN14564,3215,4845,India,Online Purchase,Mobile,0
TXN14565,8679,3046,India,Bank Transfer,Mobile,0
TXN14566,2376,383,USA,Wire Transfer,ATM Machine,0
TXN14567,7569,805,India,Bank Transfer,Mobile,0
TXN14568,2536,1178,USA,Bank Transfer,ATM Machine,0
TXN14569,7817,2218,USA,Wire Transfer,Desktop,0
TXN14570,376,1296,China,Wire Transfer,ATM Machine,0
TXN14571,6531,918,USA,Online Purchase,Laptop,0
TXN14572,9917,4247,India,Online Purchase,Laptop,0
TXN14573,6616,4527,UK,Wire Transfer,Laptop,0
TXN14574,22,2415,Germany,Online Purchase,Desktop,0
TXN14575,8737,651,India,ATM Withdrawal,Mobile,0
TXN14576,3249,4916,UK,Online Purchase,Desktop,0
TXN14577,2327,2287,India,Wire Transfer,Mobile,0
TXN14578,4052,2752,UK,Bank Transfer,Desktop,0
TXN14579,7495,3199,India,Wire Transfer,Desktop,0
TXN14580,385,942,Germany,Wire Transfer,Laptop,0
TXN14581,9926,541,China,Bank Transfer,Desktop,0
TXN14582,266,2681,China,ATM Withdrawal,Laptop,0
TXN14583,459,3728,Germany,Online Purchase,Desktop,0
TXN14584,9095,2530,India,ATM Withdrawal,ATM Machine,0
TXN14585,3222,1203,UK,Bank Transfer,Laptop,0
TXN14586,9386,4965,USA,ATM Withdrawal,ATM Machine,0
TXN14587,6185,651,India,Bank Transfer,Desktop,0
TXN14588,5953,3007,Germany,Wire Transfer,Desktop,0
TXN14589,8036,4533,Canada,ATM Withdrawal,ATM Machine,0
TXN14590,7456,2905,China,Online Purchase,Mobile,0
TXN14591,1318,314,China,Online Purchase,Mobile,0
TXN14592,9118,4115,India,Bank Transfer,Mobile,0
TXN14593,8349,1184,UK,Wire Transfer,Desktop,0
TXN14594,4026,4914,Germany,ATM Withdrawal,Mobile,0
TXN14595,3950,122,Germany,ATM Withdrawal,Mobile,0
TXN14596,6723,169,UK,Bank Transfer,Desktop,0
TXN14597,4081,3683,UK,ATM Withdrawal,Desktop,0
TXN14598,8117,4725,India,Online Purchase,Mobile,0
